"","OverallQual","TotalSF","logSalePrice","BldgType","LotArea","GrLivArea","TotRmsAbvGrd","BedroomAbvGr","salePriceCategory","logTotalSF"
"1263",4,1788,11.9922604216448,"1Fam",11250,1788,8,5,"Medium",7.48885295573346
"1264",6,1824,12.1034860567551,"1Fam",13515,1824,8,3,"Medium",7.50878717063428
"1265",6,1337,12.106252310248,"TwnhsE",4060,1337,5,2,"Medium",7.19818357710194
"1266",7,1452,12.1221474105924,"TwnhsE",3735,1452,6,3,"Medium",7.28069719538474
"1267",7,1889,11.7117763237154,"2fmCon",10120,1889,9,4,"Low",7.54380286750151
"1268",9,2018,12.8439713518596,"1Fam",13214,2018,10,3,"High",7.60986220091355
"1269",8,3447,12.8505546541088,"1Fam",14100,3447,11,4,"High",8.14525956651686
"1270",5,1524,11.8775685785581,"1Fam",11344,1524,7,3,"Medium",7.32909373624659
"1271",7,1524,12.4684369099977,"1Fam",23595,1524,4,0,"High",7.32909373624659
"1272",6,1489,12.13215696258,"1Fam",9156,1489,7,3,"Medium",7.30586003268401
"1273",5,935,11.8277362048103,"1Fam",13526,935,5,3,"Low",6.84054652928869
"1274",6,1357,12.083905011556,"1Fam",11512,1357,5,2,"Medium",7.21303165983487
"1275",5,1250,11.8422292121128,"1Fam",5362,1250,8,3,"Medium",7.13089883029635
"1276",5,1920,11.8277362048103,"Duplex",11345,1920,10,4,"Low",7.56008046502183
"1277",6,1395,11.9953516142145,"1Fam",12936,1395,6,3,"Medium",7.24064969425547
"1278",6,1724,12.1955171315907,"1Fam",17871,1724,7,3,"High",7.45240245122364
"1279",8,2031,12.3758154201173,"1Fam",9473,2031,7,3,"High",7.61628356158038
"1280",4,1128,11.1331281036106,"1Fam",7500,1128,6,2,"Low",7.028201432058
"1281",7,1573,12.3327052964635,"1Fam",9808,1573,6,3,"High",7.36073990305828
"1282",7,1339,12.1007121298723,"1Fam",8049,1339,6,2,"Medium",7.19967834569117
"1283",5,1040,11.9217183631711,"1Fam",8800,1040,5,3,"Medium",6.94697599213542
"1284",6,1824,11.8422292121128,"Duplex",9400,1824,8,4,"Medium",7.50878717063428
"1285",6,2447,12.0376539939052,"1Fam",9638,2447,10,4,"Medium",7.80261806344267
"1286",6,1412,11.7943379244084,"1Fam",6000,1412,6,4,"Low",7.25276241805319
"1287",6,1328,11.870599909242,"1Fam",9790,1328,6,3,"Medium",7.19142933003638
"1288",5,1582,12.1547793511426,"1Fam",36500,1582,7,4,"High",7.3664451483276
"1289",8,1659,12.5353763926728,"TwnhsE",5664,1659,5,2,"High",7.41397029019044
"1290",8,1970,12.5461099483159,"1Fam",11065,1970,8,3,"High",7.58578882173203
"1291",5,1152,12.1034860567551,"1Fam",14112,1152,6,3,"Medium",7.04925484125584
"1292",5,1302,11.6910716503537,"Twnhs",1680,1302,6,3,"Low",7.17165682276851
"1293",5,2372,11.5852461265499,"1Fam",6600,2372,11,4,"Low",7.77148876011762
"1294",7,1664,12.0008917945901,"1Fam",10140,1664,8,4,"Medium",7.41697962138115
"1295",5,864,11.6526874073454,"1Fam",8172,864,5,2,"Low",6.76157276880406
"1296",5,1052,11.8386256046095,"1Fam",8400,1052,5,3,"Low",6.95844839329766
"1297",5,1128,11.9511803959014,"1Fam",8700,1128,6,3,"Medium",7.028201432058
"1298",6,1072,11.8493977015914,"TwnhsE",3675,1072,5,2,"Medium",6.97728134163075
"1299",10,5642,11.982929094216,"1Fam",63887,5642,12,3,"Medium",8.63799389156194
"1300",5,1246,11.9447078813958,"1Fam",7500,1246,6,3,"Medium",7.1276936993474
"1301",7,1983,12.3238556811866,"1Fam",10762,1983,9,3,"High",7.5923661285198
"1302",6,1494,12.0867258878976,"1Fam",7500,1494,7,3,"Medium",7.30921236569276
"1303",8,2526,12.5776362019627,"1Fam",10120,2526,8,4,"High",7.83439230291044
"1304",7,1616,12.3544926506484,"1Fam",8688,1616,7,3,"High",7.38770923908104
"1305",7,1708,11.7752897294377,"TwnhsE",3363,1708,7,3,"Low",7.44307837434852
"1306",9,1652,12.6915804613119,"1Fam",13173,1652,6,2,"High",7.40974195408092
"1307",7,1368,12.2184951655287,"TwnhsE",6955,1368,6,2,"High",7.2211050981825
"1308",5,990,11.8350089641393,"1Fam",8072,990,5,3,"Low",6.89770494312864
"1309",5,1122,11.8981878657609,"1Fam",12000,1122,6,2,"Medium",7.02286808608264
"1310",6,1294,12.096257779523,"1Fam",7153,1294,6,3,"Medium",7.16549347506085
"1311",7,1902,12.7218858108072,"1Fam",17500,1902,7,3,"High",7.55066124310534
"1312",7,1274,12.2209612580239,"1Fam",8814,1274,6,3,"High",7.14991683613211
"1313",8,2810,12.618182296357,"1Fam",9572,2810,9,4,"High",7.94093976232779
"1314",9,2599,12.7164021462475,"1Fam",14774,2599,10,4,"High",7.86288203464149
"1315",4,948,11.6868787720937,"1Fam",8190,948,5,3,"Low",6.85435450225502
"1316",6,2112,12.2399908637336,"1Fam",11075,2112,9,4,"High",7.65539064482615
"1317",8,1630,12.5964004268844,"1Fam",10226,1630,8,3,"High",7.39633529380081
"1318",7,1352,12.2496109475447,"TwnhsE",4230,1352,5,2,"High",7.20934025660291
"1319",8,1787,12.5245263766487,"1Fam",14781,1787,7,3,"High",7.48829351515943
"1320",4,948,11.6172854802945,"1Fam",10215,948,5,3,"Low",6.85435450225502
"1321",6,1478,11.9608112889623,"1Fam",8400,1478,6,3,"Medium",7.29844510150815
"1322",3,720,11.1913418408428,"1Fam",6627,720,4,2,"Low",6.5792512120101
"1323",7,1923,12.1547793511426,"1Fam",10186,1923,8,3,"High",7.56164174558878
"1324",4,708,11.3205535723228,"1Fam",5330,708,5,2,"Low",6.56244409369372
"1325",8,1795,11.8981878657609,"1Fam",9986,1795,7,2,"Medium",7.49276030092238
"1326",4,796,10.9150884642146,"1Fam",3636,796,5,2,"Low",6.67959918584438
"1327",3,774,11.2772031314492,"1Fam",4270,774,6,3,"Low",6.65157187358973
"1328",5,816,11.7791285057449,"1Fam",6600,816,5,3,"Low",6.70441435496411
"1329",6,2792,12.4529327234617,"1Fam",10440,2792,8,5,"High",7.93451346388226
"1330",7,1632,12.0810761553555,"1Fam",9084,1632,8,3,"Medium",7.39756153552405
"1331",8,1588,12.3327052964635,"1Fam",10000,1588,7,3,"High",7.37023064180708
"1332",5,954,11.7943379244084,"1Fam",10780,954,6,3,"Low",6.86066367144829
"1333",4,816,11.5129254649702,"1Fam",8877,816,3,2,"Low",6.70441435496411
"1334",5,1360,11.740061037554,"1Fam",7200,1360,6,2,"Low",7.2152399787301
"1335",5,1365,11.7360690162844,"TwnhsE",2368,1365,7,3,"Low",7.21890970761906
"1336",6,1334,12.0311238430656,"1Fam",9650,1334,6,2,"Medium",7.19593722647557
"1337",5,1656,11.8130300574206,"Duplex",9246,1656,8,4,"Low",7.4121603349452
"1338",4,693,10.8685684485797,"1Fam",4118,693,4,2,"Low",6.5410299991899
"1339",7,1861,12.2060726455302,"1Fam",13450,1861,8,3,"High",7.52886925664225
"1340",5,864,11.7636841833174,"1Fam",9560,864,5,3,"Low",6.76157276880406
"1341",4,872,11.7199396343546,"1Fam",8294,872,5,3,"Low",6.77078942390898
"1342",6,1114,11.9511803959014,"1Fam",13695,1114,6,3,"Medium",7.01571242048723
"1343",8,2169,12.3392914893164,"1Fam",9375,2169,7,3,"High",7.68202151082687
"1344",6,1913,12.083905011556,"1Fam",7558,1913,9,3,"Medium",7.55642796944025
"1345",7,1456,11.9565530341727,"1Fam",11103,1456,8,3,"Medium",7.28344822875663
"1346",4,960,11.5945054519627,"1Fam",6000,960,5,2,"Low",6.86693328446188
"1347",7,2156,12.4780063610138,"1Fam",20781,2156,9,3,"High",7.67600993202889
"1348",8,1776,12.5548368821687,"1Fam",15306,1776,7,3,"High",7.48211892355212
"1349",7,1494,12.2783933071098,"1Fam",16196,1494,5,3,"High",7.30921236569276
"1350",8,2153,11.7117763237154,"1Fam",5250,2358,8,4,"Low",7.67461749736436
"1351",5,2634,12.2060726455302,"Duplex",11643,2634,12,6,"High",7.87625888230323
"1352",6,1716,12.0494188354848,"1Fam",9247,1716,8,4,"Medium",7.44775128004791
"1353",6,1176,11.8122890421958,"1Fam",6000,1176,4,2,"Low",7.06987412845857
"1354",8,3238,12.9239124386805,"1Fam",14720,3238,9,4,"High",8.08271113423758
"1355",7,1865,12.3673407931263,"1Fam",10316,1865,7,3,"High",7.53101633207792
"1356",7,1920,12.0435537160324,"1Fam",10192,1920,8,4,"Medium",7.56008046502183
"1357",5,892,11.6082356447746,"1Fam",9477,892,5,3,"Low",6.79346613258001
"1358",5,1078,11.9177236840907,"1Fam",12537,1078,6,3,"Medium",6.98286275146894
"1359",6,1573,12.0867258878976,"Twnhs",2117,1573,5,3,"Medium",7.36073990305828
"1360",9,1980,12.6603279178078,"1Fam",16737,1980,8,3,"High",7.59085212368858
"1361",5,2601,12.1495022940418,"1Fam",9842,2601,8,4,"Medium",7.86365126544865
"1362",7,1530,12.4684369099977,"1Fam",16158,1530,7,3,"High",7.33302301438648
"1363",4,1738,11.5607627943844,"1Fam",12513,1738,7,4,"Low",7.46049030582534
"1364",6,1412,11.9635678694873,"1Fam",8499,1412,6,3,"Medium",7.25276241805319
"1365",7,1120,11.8786235774066,"TwnhsE",3180,1200,4,2,"Medium",7.02108396428914
"1366",7,1674,12.2830336866663,"1Fam",7500,1674,7,3,"High",7.42297125104942
"1367",7,1790,12.170445467887,"1Fam",9179,1790,7,3,"High",7.4899708988348
"1368",5,1475,11.7519423654407,"TwnhsE",2665,1475,6,4,"Low",7.29641326877392
"1369",6,848,11.8775685785581,"TwnhsE",4435,848,4,1,"Medium",6.7428806357919
"1370",8,1668,12.3544926506484,"1Fam",10635,1668,8,3,"High",7.41938058291869
"1371",4,1374,11.5617156291397,"1Fam",5400,1374,6,2,"Low",7.22548147278229
"1372",6,1661,12.0167264737993,"1Fam",9600,1661,8,3,"Medium",7.41517510961329
"1373",7,2097,12.5219776769257,"1Fam",9750,2097,8,3,"High",7.64826303090192
"1374",10,2633,13.0530132992695,"1Fam",11400,2633,8,2,"High",7.87587915949631
"1375",7,1958,12.4292161968444,"1Fam",10625,1958,9,3,"High",7.57967882309046
"1376",8,1571,12.3842188309136,"1Fam",10991,1571,7,3,"High",7.35946763825562
"1377",6,790,11.418614785499,"1Fam",6292,790,4,2,"Low",6.67203294546107
"1378",5,1604,11.6699292137799,"1Fam",10998,1604,6,3,"Low",7.38025578842646
"1379",6,987,11.3265958867787,"Twnhs",1953,987,5,2,"Low",6.89467003943348
"1380",5,1394,12.0287386302473,"1Fam",9735,1394,7,3,"Medium",7.23993259132047
"1381",3,864,10.9767820332199,"1Fam",8212,864,5,2,"Low",6.76157276880406
"1382",6,2117,12.3779229024568,"1Fam",12925,2117,7,4,"High",7.65775527113487
"1383",7,1762,11.9640010843304,"1Fam",7200,1762,8,4,"Medium",7.47420480649612
"1384",5,1416,11.6262541502772,"1Fam",25339,1416,7,3,"Low",7.25559127425367
"1385",6,1258,11.5617156291397,"1Fam",9060,1258,6,2,"Low",7.13727843726039
"1386",4,1154,11.740061037554,"1Fam",5436,1154,7,3,"Low",7.05098944706805
"1387",7,2784,12.4292161968444,"1Fam",16692,2784,12,5,"High",7.93164402145431
"1388",6,2526,11.8204101647182,"1Fam",8520,2526,10,5,"Low",7.83439230291044
"1389",9,1746,12.8413258476712,"1Fam",14892,1746,7,3,"High",7.46508273639955
"1390",6,1218,11.7829526021833,"1Fam",6000,1218,6,3,"Low",7.10496544826984
"1391",7,1525,12.3673407931263,"1Fam",9100,1525,6,3,"High",7.32974968904151
"1392",5,1584,11.7280368445872,"Duplex",8944,1584,8,4,"Low",7.36770857237437
"1393",5,900,11.7199396343546,"1Fam",7838,900,6,3,"Low",6.80239476332431
"1394",6,1912,12.0015054797889,"2fmCon",10800,1912,7,3,"Medium",7.55590509361135
"1395",7,1500,12.4154336524317,"TwnhsE",4045,1500,6,2,"High",7.3132203870903
"1396",8,2482,12.546867668291,"1Fam",12665,2482,9,4,"High",7.81681996576455
"1397",5,1687,11.982929094216,"1Fam",57200,1687,7,3,"Medium",7.43070708254597
"1398",5,1513,11.8313791960888,"1Fam",6120,1513,8,4,"Low",7.32184971378836
"1399",5,1904,11.8350089641393,"1Fam",7200,1904,7,3,"Low",7.55171221535131
"1400",6,1608,11.8310154935934,"1Fam",6171,1608,7,3,"Low",7.38274644973891
"1401",6,1158,11.6952470217642,"1Fam",6000,1158,5,3,"Low",7.05444965813294
"1402",6,1593,12.170445467887,"1Fam",7415,1593,8,3,"High",7.37337430991005
"1403",7,1294,12.1749895321164,"1Fam",6762,1294,6,2,"High",7.16549347506085
"1404",8,1464,12.5529265202611,"1Fam",15256,1464,6,3,"High",7.28892769452126
"1405",3,1214,11.5617156291397,"1Fam",10410,1214,6,3,"Low",7.10167597161944
"1406",8,1646,12.5245263766487,"TwnhsE",3842,1646,5,2,"High",7.40610338123702
"1407",5,768,11.7981044072039,"1Fam",8445,768,5,2,"Low",6.64378973314767
"1408",5,833,11.6262541502772,"1Fam",8780,833,5,3,"Low",6.72503364216684
"1409",4,1363,11.740061037554,"1Fam",7740,1363,6,3,"Low",7.21744343169653
"1410",7,2093,12.2783933071098,"1Fam",20544,2093,7,3,"High",7.646353722446
"1411",7,1840,12.3458345879053,"1Fam",12420,1840,6,3,"High",7.51752085060303
"1412",6,1668,11.8493977015914,"1Fam",9600,1668,6,3,"Medium",7.41938058291869
"1413",4,1040,11.4075649493124,"Duplex",7200,1040,6,2,"Low",6.94697599213542
"1414",8,1844,12.4568313638774,"1Fam",10994,1844,7,2,"High",7.51969240411654
"1415",6,1848,12.2404740722475,"1Fam",13053,1848,8,4,"High",7.52185925220163
"1416",7,1569,12.0776709307256,"TwnhsE",3635,1569,7,1,"Medium",7.35819375273303
"1417",4,2290,11.7158663089669,"2fmCon",11340,2290,11,4,"Low",7.73630709654828
"1418",8,2450,12.7367008965923,"1Fam",16545,2450,7,3,"High",7.80384330353877
"1419",5,1144,11.7280368445872,"1Fam",9204,1144,6,3,"Low",7.04228617193974
"1420",6,1844,12.3149270504423,"1Fam",16381,1844,7,3,"High",7.51969240411654
"1421",6,1416,12.1001564199386,"1Fam",11700,1416,7,3,"Medium",7.25559127425367
"1422",6,1069,11.7558716435806,"TwnhsE",4043,1069,4,2,"Low",6.97447891102505
"1423",6,848,11.8240798936072,"TwnhsE",4435,848,3,1,"Low",6.7428806357919
"1424",6,2201,12.5244172797888,"1Fam",19690,2201,8,4,"High",7.69666708152646
"1425",5,1344,11.8775685785581,"1Fam",9503,1344,6,2,"Medium",7.20340552108309
"1426",6,1252,11.8635823365834,"1Fam",10721,1252,7,3,"Medium",7.13249755166004
"1427",7,2127,12.5098740998618,"1Fam",10944,2127,5,3,"High",7.66246781520024
"1428",5,1558,11.8493977015914,"1Fam",10930,1558,6,3,"Medium",7.35115822643069
"1429",5,804,11.6868787720937,"1Fam",7200,804,4,2,"Low",6.68959926917897
"1430",6,1440,12.116694834379,"1Fam",12546,1440,7,3,"Medium",7.27239839257005
"1431",5,1838,12.1659795519637,"1Fam",21930,1838,7,4,"High",7.51643330291563
"1432",6,958,11.8758309586596,"TwnhsE",4928,958,5,2,"Medium",6.86484777797086
"1433",4,968,11.0744205027839,"1Fam",10800,968,5,4,"Low",6.87523208727658
"1434",6,1792,12.136186518066,"1Fam",10261,1792,8,3,"Medium",7.49108759353488
"1435",5,1126,11.982929094216,"1Fam",17400,1126,5,3,"Medium",7.02642680869964
"1436",6,1537,12.0668105781967,"1Fam",8400,1537,7,3,"Medium",7.3375877435386
"1437",4,864,11.6994050319128,"1Fam",9000,864,5,3,"Low",6.76157276880406
"1438",8,1932,12.8856709532443,"1Fam",12444,1932,7,2,"High",7.56631101477246
"1439",6,1236,11.9163885704077,"1Fam",7407,1236,6,2,"Medium",7.11963563801764
"1440",7,1725,12.1909590077201,"1Fam",11584,1725,6,3,"High",7.45298232946546
"1441",6,2171,12.1600287070288,"1Fam",11526,2555,11,3,"High",7.68294316987829
"1442",6,848,11.9137129835273,"TwnhsE",4426,848,3,1,"Medium",6.7428806357919
"1443",10,2007,12.6443275764613,"1Fam",11003,2007,10,3,"High",7.60439634879634
"1444",6,952,11.7035458245789,"1Fam",8854,952,4,2,"Low",6.85856503479136
"1445",7,1422,12.0984874348502,"1Fam",8500,1422,7,3,"Medium",7.25981961036319
"1446",6,913,11.7675676833438,"1Fam",8400,913,6,3,"Low",6.81673588059497
"1447",5,1188,11.9697172002437,"1Fam",26142,1188,6,3,"Medium",7.08002649992259
"1448",8,2090,12.3883942023241,"1Fam",10000,2090,8,3,"High",7.64491934495886
"1449",4,1346,11.6262541502772,"1Fam",11767,1346,6,2,"Low",7.20489251020467
"1450",5,630,11.4295438560312,"Twnhs",1533,630,3,1,"Low",6.44571981938558
"1451",5,1792,11.8204101647182,"Duplex",9000,1792,8,4,"Low",7.49108759353488
"1452",8,1578,12.5675510344332,"1Fam",9262,1578,7,3,"High",7.36391350140582
"1453",5,1072,11.8844890214027,"TwnhsE",3675,1072,5,2,"Medium",6.97728134163075
"1454",5,1140,11.3445068133453,"1Fam",17217,1140,6,3,"Low",7.03878354138854
"1455",7,1221,12.1281111040605,"1Fam",7500,1221,6,2,"Medium",7.1074254741107
"1456",6,1647,12.0725412529057,"1Fam",7917,1647,7,3,"Medium",7.40671073017764
"1457",6,2073,12.2548628096996,"1Fam",13175,2073,7,3,"High",7.63675211243578
"1458",7,2340,12.493129522588,"1Fam",9042,2340,9,4,"High",7.75790620835175
"1459",5,1078,11.8644622310528,"1Fam",9717,1078,5,2,"Medium",6.98286275146894
"1460",5,1256,11.901583454762,"1Fam",9937,1256,6,3,"Medium",7.13568734702814
